时间,水解pH,水解pH_change,水解VFA,水解VFA_change,水解TS,水解VS,水解氨氮,水解氨氮_change,水解COD,水解COD_change,发酵pH,发酵pH_change,发酵VFA,发酵VFA_change,发酵碱度,发酵碱度_change,发酵TS,发酵VS,发酵氨氮,发酵氨氮_change,发酵COD,发酵COD_change,进料量,产气量,产气量_change,产气量_提升,单位VS产气量,单位VS产甲烷量_change
2020.03.26,4.81,3.813793103448276,4315,17741.58260869565,0.0609,0.7975,1432.2,414.7973684210527,32460,77628.94736842104,7.83,8.045789473684232,1296.0,2885.877171052632,9530,8976.315789473678,0.0226,0.369,1831.0,2559.999999999999,7940.0,13625.108695652178,19.8,1127.97,1942.3868,814.4168408203125,154.3853166,1101.745074899313
2020.03.27,4.7,4.032758620689656,4630,16318.330434782609,0.061,0.7827,772.2,414.7973684210527,57060,65731.5789473684,7.85,7.688421052631591,1512.0,2758.4255263157893,9600,9557.894736842089,0.021,0.3616,1760.5,2559.999999999999,9227.5,12371.46739130435,19.8,1153.17,1637.9995,484.8295117187499,161.064461,945.1091637579597
2020.03.28,4.54,4.032758620689656,5250,16318.330434782609,0.0631,0.7857,772.2,414.7973684210527,57060,65731.5789473684,7.88,7.688421052631591,1560.0,2758.4255263157893,9460,9557.894736842089,0.0213,0.3709,1760.5,2559.999999999999,9227.5,12371.46739130435,20.46,1206.66,1698.6733,492.0133398437499,159.0092736,913.4329930114658
2020.03.29,4.51,4.032758620689656,5380,16318.330434782609,0.0617,0.7798,772.2,414.7973684210527,57060,65731.5789473684,7.86,7.688421052631591,1284.0,2758.4255263157893,9540,9557.894736842089,0.0214,0.3687,1760.5,2559.999999999999,9227.5,12371.46739130435,21.78,1290.09,1785.719,495.6289941406251,160.6530577,929.4914795153317
2020.03.30,4.41,3.813793103448276,5980,17741.58260869565,0.06,0.78,552.6,414.7973684210527,59400,77628.94736842104,7.86,8.045789473684232,1560.0,2885.877171052632,9400,8976.315789473678,0.0222,0.3557,1790.5,2559.999999999999,9112.5,13625.108695652178,21.78,1292.02,2071.025,779.00490234375,166.7736738,1108.2561696343332
2020.03.31,3.98,3.77,9880,16002.052173913042,0.07,0.79,552.6,393.3578947368421,59400,74384.21052631577,7.81,7.688421052631591,1300.0,3880.0,9600,9592.10526315788,0.0221,0.3672,1790.5,2559.999999999999,9112.5,12257.500000000004,21.78,1302.56,2340.49,1037.929990234375,162.8685348,1059.9425985684597
2020.04.01,3.97,3.813793103448276,9320,17741.58260869565,0.0676,0.7903,464.6,414.7973684210527,68003,77628.94736842104,7.72,8.045789473684232,1332.0,2885.877171052632,9600,8976.315789473678,0.0223,0.3697,1799.25,2559.999999999999,8970.0,13625.108695652178,22.44,1334.0,2158.3918,824.391845703125,160.7990677,982.0358138352049
2020.04.02,4.04,3.813793103448276,9400,17741.58260869565,0.0676,0.7903,464.6,414.7973684210527,68003,77628.94736842104,7.84,8.045789473684232,1320.0,2885.877171052632,9600,8976.315789473678,0.0223,0.3697,1799.25,2559.999999999999,8970.0,13625.108695652178,23.76,1362.45,2280.544,918.0939453125,155.104603,979.9680044779344
2020.04.03,3.92,3.77,10200,16002.052173913042,0.0742,0.7983,464.6,393.3578947368421,68003,74384.21052631577,7.8,7.688421052631591,1560.0,3880.0,9400,9592.10526315788,0.0221,0.3701,1799.25,2559.999999999999,8970.0,12257.500000000004,23.43,1395.0,2511.509,1116.509033203125,160.8728789,987.0768957588803
2020.04.04,3.95,3.813793103448276,10104,17741.58260869565,0.0688,0.7912,464.6,414.7973684210527,68003,77628.94736842104,7.86,8.045789473684232,1800.0,2885.877171052632,9350,8976.315789473678,0.022,0.3695,1799.25,2559.999999999999,8970.0,13625.108695652178,23.76,1438.17,2250.0095,811.8395214843749,163.8133705,948.9028871582256
2020.04.05,3.92,3.813793103448276,9300,17741.58260869565,0.0694,0.7873,446.4,414.7973684210527,57340,77628.94736842104,7.89,8.045789473684232,1800.0,2885.877171052632,9360,8976.315789473678,0.0222,0.3679,1810.0,2559.999999999999,10367.0,13625.108695652178,23.76,1430.1,2270.014,839.9139160156251,163.6025929,953.7640015892903
2020.04.06,3.77,3.813793103448276,9630,17741.58260869565,0.0696,0.7898,446.4,414.7973684210527,57340,77628.94736842104,7.8,8.045789473684232,1320.0,2885.877171052632,9600,8976.315789473678,0.0223,0.3626,1810.0,2559.999999999999,10367.0,13625.108695652178,23.76,1392.4,2283.2573,890.8573242187499,161.6180188,953.5437399903767
2020.04.07,3.89,3.77,9650,16002.052173913042,0.0747,0.7993,446.4,393.3578947368421,57340,74384.21052631577,7.83,7.688421052631591,1260.0,3880.0,9400,9592.10526315788,0.0223,0.3692,1810.0,2559.999999999999,10367.0,12257.500000000004,23.76,1341.7,2560.425,1218.725048828125,152.9492287,984.4502677022998
2020.04.08,3.91,3.813793103448276,10050,12364.852173913045,0.0712,0.7821,446.4,329.0394736842106,57340,64649.99999999999,7.69,7.969210526315808,1200.0,3370.1934210526315,9200,10207.894736842078,0.023,0.3841,1810.0,2559.999999999999,10367.0,9864.184782608698,24.42,1320.0,1902.5446,582.5445556640625,140.7291176,763.142187155043
2020.04.09,3.9,3.813793103448276,12000,17741.58260869565,0.0638,0.7667,446.4,414.7973684210527,57340,77628.94736842104,7.7,8.045789473684232,1320.0,2885.877171052632,9400,8976.315789473678,0.0228,0.3665,1810.0,2559.999999999999,10367.0,13625.108695652178,25.74,1346.13,2491.6504,1145.520390625,142.6935956,1079.4213059521921
2020.04.10,3.98,4.032758620689656,11340,12681.130434782608,0.0632,0.763,388.6,350.4789473684211,50880,46263.15789473683,7.69,7.675657894736853,1320.0,3242.7417763157896,9600,9386.842105263144,0.0236,0.409,1864.25,2559.999999999999,10000.0,8154.67391304348,25.74,1360.5,1938.992,578.491943359375,129.2309972,852.0879250953254
2020.04.11,3.98,4.032758620689656,13230,12681.130434782608,0.0612,0.7537,388.6,350.4789473684211,50880,46263.15789473683,7.72,7.675657894736853,1440.0,3242.7417763157896,9560,9386.842105263144,0.0232,0.3963,1864.25,2559.999999999999,10000.0,8154.67391304348,25.74,1386.3,1902.3606,516.060595703125,135.9016121,873.9627587661944
2020.04.12,4.08,4.032758620689656,14625,12681.130434782608,0.0602,0.752,388.6,350.4789473684211,50880,46263.15789473683,7.68,7.675657894736853,1800.0,3242.7417763157896,9600,9386.842105263144,0.0234,0.4049,1864.25,2559.999999999999,10000.0,8154.67391304348,25.74,1402.74,1908.2792,505.5391748046875,134.5925006,893.2594134704378
2020.04.13,4.19,4.032758620689656,14805,12681.130434782608,0.0598,0.7378,388.6,350.4789473684211,50880,46263.15789473683,7.7,7.675657894736853,1800.0,3242.7417763157896,9760,9386.842105263144,0.0234,0.3974,1864.25,2559.999999999999,10000.0,8154.67391304348,26.4,1413.78,1922.9218,509.1417529296875,134.7565997,900.4848610682764
2020.04.14,4.19,4.032758620689656,14310,12681.130434782608,0.0598,0.7476,428.25,350.4789473684211,48525,46263.15789473683,7.73,7.675657894736853,1800.0,3242.7417763157896,9600,9386.842105263144,0.0239,0.4058,1810.0,2559.999999999999,11765.0,8154.67391304348,27.72,1472.5,2014.565,542.06494140625,130.9031311,886.6988280006925
2020.04.15,4.1,4.032758620689656,13500,12681.130434782608,0.0637,0.7567,428.25,350.4789473684211,48525,46263.15789473683,7.71,7.675657894736853,1920.0,3242.7417763157896,9600,9386.842105263144,0.0238,0.3963,1810.0,2559.999999999999,11765.0,8154.67391304348,27.72,1509.4,2028.2495,518.8495117187499,137.4000995,827.9870666941266
2020.04.16,4.18,4.032758620689656,13800,12681.130434782608,0.0603,0.7544,428.25,350.4789473684211,48525,46263.15789473683,7.7,7.675657894736853,2040.0,3242.7417763157896,9400,9386.842105263144,0.0233,0.4158,1810.0,2559.999999999999,11765.0,8154.67391304348,27.72,1531.0,2034.8403,503.84033203125,132.8303998,880.1905154762883
2020.04.17,4.17,4.032758620689656,14475,12681.130434782608,0.0583,0.7584,428.25,350.4789473684211,48525,46263.15789473683,7.68,7.675657894736853,2100.0,3242.7417763157896,9500,9386.842105263144,0.0239,0.4033,1810.0,2559.999999999999,11765.0,8154.67391304348,27.72,1543.0,2007.9626,464.962646484375,138.0207802,893.6224888977582
2020.04.18,4.0,4.032758620689656,14775,16792.747826086954,0.0603,0.757,361.0,1529.6500000000003,62060,72221.05263157893,7.69,7.981973684210546,2220.0,3497.6450657894734,9560,9386.842105263144,0.0241,0.4191,1751.0,1879.166666666666,10257.5,10092.119565217394,27.72,1584.0,1948.8617,364.8616943359375,136.346593,840.1042216373982
2020.04.19,4.05,4.032758620689656,14400,16792.747826086954,0.0605,0.7576,361.0,1529.6500000000003,62060,72221.05263157893,7.62,7.981973684210546,2100.0,3497.6450657894734,9700,9386.842105263144,0.0237,0.4253,1899.0,1879.166666666666,11300.0,10092.119565217394,28.38,1652.0,1978.3058,326.3057861328125,136.8681097,829.5532223885002
2020.04.20,4.03,4.032758620689656,14250,12681.130434782608,0.0608,0.7563,361.0,350.4789473684211,62060,46263.15789473683,7.63,7.675657894736853,2160.0,3242.7417763157896,9660,9386.842105263144,0.0231,0.4102,1899.0,2559.999999999999,11300.0,8154.67391304348,29.7,1719.0,2128.9636,409.963623046875,141.0989466,850.30097504248
2020.04.21,3.93,4.032758620689656,13800,12681.130434782608,0.0626,0.7679,361.0,350.4789473684211,62060,46263.15789473683,7.69,7.675657894736853,2184.0,3242.7417763157896,9720,9386.842105263144,0.0236,0.4055,1899.0,2559.999999999999,11300.0,8154.67391304348,29.7,1767.0,2144.4119,377.411865234375,146.7199741,819.2780447407773
2020.04.22,4.08,4.032758620689656,14100,12681.130434782608,0.0604,0.7508,399.4,350.4789473684211,64700,46263.15789473683,7.74,7.675657894736853,2400.0,3242.7417763157896,9760,9386.842105263144,0.024,0.3978,1899.0,2559.999999999999,11300.0,8154.67391304348,29.7,1888.0,2107.737,219.737060546875,159.801467,853.6057761088281
2020.04.23,3.95,4.032758620689656,14400,12681.130434782608,0.0613,0.7551,399.4,350.4789473684211,64700,46263.15789473683,7.72,7.675657894736853,2376.0,3242.7417763157896,9800,9386.842105263144,0.024,0.3976,1899.0,2559.999999999999,11300.0,8154.67391304348,29.7,1932.0,2115.858,183.85791015625,163.6079101,839.5057412173877
2020.04.24,3.86,4.032758620689656,15720,12681.130434782608,0.063,0.7639,399.4,350.4789473684211,64700,46263.15789473683,7.84,7.675657894736853,2354.0,3242.7417763157896,9900,9386.842105263144,0.0235,0.4035,1899.0,2559.999999999999,11300.0,8154.67391304348,29.7,1947.0,2140.6382,193.63818359375,162.4673,816.8989245431851
2020.04.25,3.97,3.813793103448276,15300,17741.58260869565,0.0618,0.7642,399.4,414.7973684210527,64700,77628.94736842104,7.88,8.045789473684232,2240.0,2885.877171052632,9220,8976.315789473678,0.0227,0.3909,1899.0,2559.999999999999,11300.0,13625.108695652178,30.36,1970.0,2923.9768,953.976806640625,165.9964455,1112.334001934388
2020.04.26,4.03,4.032758620689656,14475,12681.130434782608,0.0601,0.7832,354.8,350.4789473684211,57940,46263.15789473683,7.9,7.675657894736853,2016.0,3242.7417763157896,9900,9386.842105263144,0.023,0.3933,1948.75,2559.999999999999,11432.5,8154.67391304348,31.68,2003.0,2209.7397,206.73974609375,160.757717,808.2903033512773
2020.04.27,4.01,3.813793103448276,13395,17741.58260869565,0.0636,0.7667,354.8,414.7973684210527,57940,77628.94736842104,7.92,8.045789473684232,2160.0,2885.877171052632,9800,8976.315789473678,0.0233,0.39,1948.75,2559.999999999999,11432.5,13625.108695652178,31.68,2004.0,3128.4355,1124.435546875,162.1989122,1104.6330306518278
2020.04.28,4.06,3.813793103448276,13100,17741.58260869565,0.0626,0.7692,354.8,414.7973684210527,57940,77628.94736842104,7.94,8.045789473684232,2140.0,2885.877171052632,10000,8976.315789473678,0.023,0.3715,1948.75,2559.999999999999,11432.5,13625.108695652178,31.68,1971.0,3072.698,1101.697998046875,167.4721644,1098.7013572081646
2020.04.29,4.01,3.813793103448276,13360,17741.58260869565,0.0626,0.7692,354.8,414.7973684210527,57940,77628.94736842104,7.94,8.045789473684232,1850.0,2885.877171052632,10000,8976.315789473678,0.023,0.3715,1948.75,2559.999999999999,11432.5,13625.108695652178,32.34,1893.0,3134.2056,1241.20556640625,157.5621072,1097.8232356411859
2020.04.30,4.01,3.98896551724138,13050,14262.521739130434,0.0653,0.7926,335.4,757.8289473684213,56760,70057.89473684209,7.99,8.135131578947393,1920.0,3115.2901315789472,9920,10105.263157894711,0.02,0.41,1841.5,1815.8333333333328,10882.5,9750.21739130435,33.66,1897.4,2212.483,315.0829101562499,137.4867759,692.719046874823
2020.05.01,3.85,4.032758620689656,12395,16792.747826086954,0.0657,0.7885,335.4,1529.6500000000003,56760,72221.05263157893,7.87,7.981973684210546,1872.0,3497.6450657894734,9840,9386.842105263144,0.024,0.4257,1841.5,1879.166666666666,10882.5,10092.119565217394,33.66,1924.0,2326.1577,402.15771484375,134.2725714,727.6399631097069
2020.05.02,3.89,3.813793103448276,12000,17741.58260869565,0.0665,0.7912,335.4,414.7973684210527,56760,77628.94736842104,7.75,8.045789473684232,1860.0,2885.877171052632,9700,8976.315789473678,0.0235,0.3737,1841.5,2559.999999999999,10882.5,13625.108695652178,33.66,1930.0,3354.5742,1424.57421875,153.4334674,1033.1751087842329
2020.05.03,3.92,3.813793103448276,11250,17741.58260869565,0.0685,0.7782,335.4,414.7973684210527,56760,77628.94736842104,7.71,8.045789473684232,1560.0,2885.877171052632,9800,8976.315789473678,0.0235,0.3954,1841.5,2559.999999999999,10882.5,13625.108695652178,33.66,1947.0,3372.2617,1425.26171875,146.2901802,1025.1417669315288
2020.05.04,3.83,3.813793103448276,11370,17741.58260869565,0.0684,0.7718,351.2,414.7973684210527,59400,77628.94736842104,7.69,8.045789473684232,1800.0,2885.877171052632,9800,8976.315789473678,0.0239,0.3738,1876.25,2559.999999999999,11322.5,13625.108695652178,34.32,1951.0,3444.774,1493.77392578125,152.079506,1037.0773166670156
2020.05.05,3.95,3.813793103448276,11775,17741.58260869565,0.0793,0.8378,351.2,414.7973684210527,59400,77628.94736842104,7.72,8.045789473684232,1860.0,2885.877171052632,9700,8976.315789473678,0.0231,0.3498,1876.25,2559.999999999999,11322.5,13625.108695652178,35.64,1959.0,3544.0806,1585.08056640625,157.1364493,816.4148817631119
2020.05.06,3.93,3.901379310344828,10800,16792.747826086954,0.0833,0.8125,351.2,307.6,59400,77628.94736842104,7.71,8.250000000000027,1800.0,2936.8578289473685,9500,9044.736842105256,0.0234,0.3576,1876.25,1815.8333333333328,11322.5,13625.108695652178,35.64,1992.0,2497.788,505.7880859375,156.2982547,564.817427642103
2020.05.07,3.98,3.813793103448276,11370,17741.58260869565,0.068,0.7851,351.2,414.7973684210527,59400,77628.94736842104,7.74,8.045789473684232,1944.0,2885.877171052632,9720,8976.315789473678,0.0233,0.3663,1876.25,2559.999999999999,11322.5,13625.108695652178,35.64,1989.0,3498.3174,1509.3173828125,152.356213,1002.8735743646617
2020.05.08,4.01,3.857586206896552,11160,13471.82608695652,0.0674,0.7755,392.2,350.4789473684211,58520,48426.31578947367,7.78,8.211710526315816,1968.0,3370.1934210526315,9960,9386.842105263144,0.0234,0.4214,1864.5,2559.999999999999,11617.5,13967.01086956522,35.64,2014.0,2973.3096,959.3095703125,134.099525,870.6012771406147
2020.05.09,4.15,3.813793103448276,12225,17741.58260869565,0.0675,0.7755,392.2,414.7973684210527,58520,77628.94736842104,7.83,8.045789473684232,1840.0,2885.877171052632,9920,8976.315789473678,0.023,0.393,1864.5,2559.999999999999,11617.5,13625.108695652178,35.64,2021.0,3496.4578,1475.457763671875,144.289945,1022.2652107030558
2020.05.10,4.06,3.813793103448276,12600,17741.58260869565,0.0711,0.7812,392.2,414.7973684210527,58520,77628.94736842104,7.81,8.045789473684232,1920.0,2885.877171052632,9900,8976.315789473678,0.0234,0.3547,1864.5,2559.999999999999,11617.5,13625.108695652178,36.3,2081.0,3550.971,1469.970947265625,161.6234105,960.6545054390554
2020.05.11,4.08,3.813793103448276,14865,17741.58260869565,0.0663,0.7753,392.2,414.7973684210527,58520,77628.94736842104,7.83,8.045789473684232,2040.0,2885.877171052632,11200,8976.315789473678,0.0228,0.3755,1864.5,2559.999999999999,11617.5,13625.108695652178,37.62,2167.0,3622.7053,1455.705322265625,153.4017022,1021.8554622656045
2020.05.12,4.07,3.857586206896552,18050,14420.660869565218,0.066,0.7772,380.0,1443.892105263158,65880,73302.63157894736,7.8,7.981973684210546,2040.0,3370.1934210526315,10120,10036.842105263133,0.0249,0.4135,1831.0,1752.4999999999995,12167.5,8952.445652173916,37.62,2260.0,2463.8186,203.818603515625,145.2827775,696.4208688702379
2020.05.13,4.07,3.813793103448276,17400,12997.408695652171,0.0664,0.7709,380.0,350.4789473684211,65880,62486.842105263146,7.84,7.713947368421064,2280.0,2732.935197368421,9980,8976.315789473678,0.024,0.3807,1831.0,2559.999999999999,12167.5,13967.01086956522,37.62,2280.0,3249.3577,969.357666015625,159.1963767,920.388464677438
2020.05.14,4.04,3.813793103448276,17400,12997.408695652171,0.0677,0.7689,380.0,350.4789473684211,65880,62486.842105263146,7.79,7.713947368421064,2172.0,2732.935197368421,10000,8976.315789473678,0.0241,0.39,1831.0,2559.999999999999,12167.5,13967.01086956522,37.62,2333.0,3277.0166,944.0166015625,159.0125274,912.7669068427754
2020.05.15,4.06,3.857586206896552,17010,13471.82608695652,0.0677,0.7779,380.0,350.4789473684211,65880,48426.31578947367,7.81,8.211710526315816,2380.0,3370.1934210526315,10160,9386.842105263144,0.0235,0.4147,1831.0,2559.999999999999,12167.5,13967.01086956522,38.28,2329.0,3069.256,740.256103515625,146.711286,830.4382108442958
2020.05.16,3.91,3.857586206896552,16650,14420.660869565218,0.0698,0.7761,374.0,1443.892105263158,71760,73302.63157894736,7.88,7.981973684210546,2496.0,3370.1934210526315,10040,10036.842105263133,0.0253,0.4309,1853.75,1752.4999999999995,12132.5,8952.445652173916,39.6,2356.0,2660.3315,304.33154296875,138.0713611,676.4349475844953
2020.05.17,4.03,4.996206896551728,15900,12364.852173913045,0.076,0.7982,374.0,1443.892105263158,71760,62486.842105263146,7.75,7.969210526315808,2400.0,3701.567697368421,10000,9147.368421052624,0.025,0.4065,1853.75,1879.166666666666,12132.5,10434.021739130438,39.6,2402.0,2532.7246,130.724609375,149.2166437,575.0770467637202
2020.05.18,3.9,3.813793103448276,15000,12997.408695652171,0.0723,0.7907,374.0,350.4789473684211,71760,62486.842105263146,7.8,7.713947368421064,2525.0,2732.935197368421,10180,8976.315789473678,0.0249,0.386,1853.75,2559.999999999999,12132.5,13967.01086956522,39.6,2424.0,3442.737,1018.737060546875,158.5806249,829.5015423714535
2020.05.19,4.0,3.77,14850,14262.521739130434,0.0776,0.8,374.0,457.6763157894737,71760,57078.94736842104,7.77,8.05855263157897,2760.0,3370.1934210526315,10000,8771.052631578945,0.0254,0.4058,1853.75,1894.9999999999995,12132.5,9864.184782608698,33.0,2284.0,2196.5461,-87.453857421875,170.5572233,584.8348552063253
2020.05.20,4.01,3.813793103448276,14150,12997.408695652171,0.0726,0.791,375.2,350.4789473684211,70000,62486.842105263146,7.79,7.713947368421064,2380.0,2732.935197368421,10200,8976.315789473678,0.0245,0.3983,2560.0,2559.999999999999,12242.0,13967.01086956522,40.26,2383.0,3509.2495,1126.24951171875,148.607239,827.9153574493139
2020.05.21,3.97,3.813793103448276,13650,12997.408695652171,0.0846,0.8277,375.2,350.4789473684211,70000,62486.842105263146,7.77,7.713947368421064,2520.0,2732.935197368421,9800,8976.315789473678,0.0244,0.3868,2560.0,2559.999999999999,12242.0,13967.01086956522,41.58,2460.0,3579.1526,1119.152587890625,152.9551685,670.5188257726708
2020.05.22,4.01,3.813793103448276,13440,12997.408695652171,0.0734,0.8035,375.2,350.4789473684211,70000,62486.842105263146,7.78,7.713947368421064,2328.0,2732.935197368421,10040,8976.315789473678,0.0243,0.3886,2560.0,2559.999999999999,12242.0,13967.01086956522,41.58,2493.0,3563.8137,1070.813720703125,154.2890117,792.6968542788402
2020.05.23,4.0,3.857586206896552,13350,13471.82608695652,0.0741,0.7968,375.2,350.4789473684211,70000,48426.31578947367,7.77,8.211710526315816,2640.0,3370.1934210526315,10140,9386.842105263144,0.0229,0.4306,2560.0,2559.999999999999,12242.0,13967.01086956522,41.58,2526.0,3084.6487,558.648681640625,141.0830487,685.3497443891503
2020.05.24,3.98,3.857586206896552,13290,13471.82608695652,0.0731,0.807,337.8,350.4789473684211,65580,48426.31578947367,7.75,8.211710526315816,2520.0,3370.1934210526315,10080,9386.842105263144,0.0242,0.4025,1820.5,2559.999999999999,12792.4,13967.01086956522,42.24,2516.0,3143.6414,627.641357421875,147.9860719,688.1398963257542
2020.05.25,4.05,3.857586206896552,12600,14420.660869565218,0.0724,0.786,337.8,1443.892105263158,65580,73302.63157894736,7.81,7.981973684210546,2688.0,3370.1934210526315,10160,10036.842105263133,0.0248,0.3942,1820.5,1752.4999999999995,12792.4,8952.445652173916,43.56,2544.0,2883.9377,339.937744140625,148.1537389,634.5932713050314
2020.05.26,4.13,3.857586206896552,12495,14420.660869565218,0.0727,0.7899,337.8,1443.892105263158,65580,73302.63157894736,7.86,7.981973684210546,2880.0,3370.1934210526315,10120,10036.842105263133,0.0247,0.3954,1820.5,1752.4999999999995,12792.4,8952.445652173916,43.56,2512.0,2890.5496,378.549560546875,145.8461936,630.2960559022405
2020.05.27,3.94,3.857586206896552,14250,14420.660869565218,0.0663,0.7804,337.8,1443.892105263158,65580,73302.63157894736,7.72,7.981973684210546,2616.0,3370.1934210526315,10020,10036.842105263133,0.0256,0.4139,1820.5,1752.4999999999995,12792.4,8952.445652173916,43.56,2507.0,2920.1006,413.1005859375,139.0500139,706.7042717313925
2020.05.28,3.98,3.857586206896552,14650,13471.82608695652,0.0653,0.7945,360.8,350.4789473684211,54400,48426.31578947367,7.74,8.211710526315816,2760.0,3370.1934210526315,10000,9386.842105263144,0.0244,0.4226,1841.5,2559.999999999999,12640.0,13967.01086956522,43.56,2540.0,3242.8281,702.828125,137.9800674,782.6859580148267
2020.05.29,3.93,3.857586206896552,16800,13471.82608695652,0.0665,0.7738,360.8,350.4789473684211,54400,48426.31578947367,7.73,8.211710526315816,2640.0,3370.1934210526315,10000,9386.842105263144,0.0239,0.394,1841.5,2559.999999999999,12640.0,13967.01086956522,43.56,2578.0,3214.9758,636.975830078125,150.209991,782.3445035691226
2020.05.30,3.93,3.945172413793104,16800,13313.686956521738,0.0676,0.7843,360.8,329.0394736842106,54400,30039.47368421052,7.8,7.662894736842116,2940.0,3497.6450657894734,10090,8976.315789473678,0.03,0.42,1841.5,1736.6666666666663,12640.0,11801.630434782612,43.56,2620.0,3179.88,559.8798828125,143.2069614,751.0217219811979
2020.05.31,3.97,3.857586206896552,15300,14420.660869565218,0.0681,0.7815,360.8,1443.892105263158,54400,73302.63157894736,7.81,7.981973684210546,2988.0,3370.1934210526315,10200,10036.842105263133,0.0253,0.4116,1841.5,1752.4999999999995,12640.0,8952.445652173916,43.56,2556.0,2911.9648,355.96484375,142.5599756,685.142214873635
2020.06.01,3.94,3.857586206896552,15900,14420.660869565218,0.0696,0.7843,354.8,1443.892105263158,62940,73302.63157894736,7.8,7.981973684210546,3240.0,3370.1934210526315,10080,10036.842105263133,0.0254,0.4083,1841.5,1752.4999999999995,13625.0,8952.445652173916,43.56,2551.0,2922.6091,371.609130859375,143.4310599,670.4246536509191
2020.06.02,3.8,3.857586206896552,13950,14420.660869565218,0.0711,0.7905,354.8,1443.892105263158,62940,73302.63157894736,7.7,7.981973684210546,3180.0,3370.1934210526315,10000,10036.842105263133,0.0255,0.4094,1841.5,1752.4999999999995,13625.0,8952.445652173916,43.56,2578.0,2950.1555,372.155517578125,144.5596885,657.2704835337767
2020.06.03,3.93,3.857586206896552,13350,14420.660869565218,0.0692,0.7862,354.8,1443.892105263158,62940,73302.63157894736,7.69,7.981973684210546,3060.0,3370.1934210526315,9800,10036.842105263133,0.026,0.428,1841.5,1752.4999999999995,13625.0,8952.445652173916,43.56,2611.0,3015.3994,404.3994140625,140.0474584,694.0270639188027
2020.06.04,3.94,3.857586206896552,13700,14420.660869565218,0.068,0.7835,354.8,1443.892105263158,62940,73302.63157894736,7.76,7.981973684210546,3160.0,3370.1934210526315,10000,10036.842105263133,0.0255,0.4273,1841.5,1752.4999999999995,13625.0,8952.445652173916,43.56,2602.0,2966.3833,364.38330078125,139.7933551,697.1882324862762
2020.06.05,4.09,3.857586206896552,13140,14420.660869565218,0.0673,0.7827,308.8,1443.892105263158,62640,73302.63157894736,7.74,7.981973684210546,3360.0,3370.1934210526315,10080,10036.842105263133,0.025,0.4186,1886.75,1752.4999999999995,14705.0,8952.445652173916,44.88,2603.0,3013.1133,410.11328125,138.5549659,695.2016251602237
2020.06.06,4.18,3.857586206896552,12900,14420.660869565218,0.0704,0.7895,308.8,1443.892105263158,62640,73302.63157894736,7.72,7.981973684210546,3240.0,3370.1934210526315,9900,10036.842105263133,0.0258,0.4222,1886.75,1752.4999999999995,14705.0,8952.445652173916,44.88,2597.0,3107.4138,510.413818359375,137.0568899,679.4852225962904
2020.06.07,4.19,3.857586206896552,13350,14420.660869565218,0.0666,0.7853,308.8,1443.892105263158,62640,73302.63157894736,7.73,7.981973684210546,3240.0,3370.1934210526315,10040,10036.842105263133,0.0263,0.4333,1886.75,1752.4999999999995,14705.0,8952.445652173916,44.88,2598.0,3148.225,550.22509765625,133.5972779,731.5797354654367
2020.06.08,3.91,3.857586206896552,17850,14420.660869565218,0.0641,0.7657,308.8,1443.892105263158,62640,73302.63157894736,7.72,7.981973684210546,3480.0,3370.1934210526315,9860,10036.842105263133,0.0261,0.4287,1886.75,1752.4999999999995,14705.0,8952.445652173916,44.88,2628.0,3062.3218,434.32177734375,136.590039,758.29791728144
2020.06.09,3.87,3.857586206896552,17650,14420.660869565218,0.0641,0.7628,336.6,1443.892105263158,64400,73302.63157894736,7.6,7.981973684210546,3624.0,3370.1934210526315,9800,10036.842105263133,0.0256,0.4503,1810.0,1752.4999999999995,15000.0,8952.445652173916,44.88,2644.0,3080.3267,436.32666015625,130.8297934,765.6561543971615
2020.06.10,3.93,3.857586206896552,18216,14420.660869565218,0.0627,0.7745,336.6,1443.892105263158,64400,73302.63157894736,7.7,7.981973684210546,3653.0,3370.1934210526315,9920,10036.842105263133,0.0268,0.4429,1810.0,1752.4999999999995,15000.0,8952.445652173916,44.88,2661.0,3183.2598,522.259765625,133.8709502,796.689024387567
2020.06.11,3.92,3.857586206896552,16620,14420.660869565218,0.0688,0.7935,336.6,1443.892105263158,64400,73302.63157894736,7.68,7.981973684210546,3720.0,3370.1934210526315,9960,10036.842105263133,0.0258,0.4359,1810.0,1752.4999999999995,15000.0,8952.445652173916,44.88,2696.0,3149.1836,453.18359375,137.8098216,701.0812105622622
